Starting...
Training and testing...
TRAIN | Epoch: 0 | Loss: 3.858332765199953 | Accuracy: 0.019982269503546098
TRAIN | Epoch: 311 | Loss: 0.09678657144461358 | Accuracy: 0.9595212765957447
TEST | Epoch: 311 | Loss: 0.7435728301552348 | Accuracy: 0.849095744680851
TRAIN | Epoch: 312 | Loss: 0.09549995880620442 | Accuracy: 0.9605851063829787
TEST | Epoch: 312 | Loss: 0.741241910714857 | Accuracy: 0.8494148936170213
TRAIN | Epoch: 313 | Loss: 0.09503867113799915 | Accuracy: 0.9609840425531915
TEST | Epoch: 313 | Loss: 0.7362977563231793 | Accuracy: 0.8509574468085106
TRAIN | Epoch: 314 | Loss: 0.09802416515121451 | Accuracy: 0.9597695035460992
TEST | Epoch: 314 | Loss: 0.7323296278856644 | Accuracy: 0.8483510638297872
TRAIN | Epoch: 315 | Loss: 0.09769514758426948 | Accuracy: 0.9596808510638298
TEST | Epoch: 315 | Loss: 0.7279119698073181 | Accuracy: 0.8496276595744681
TRAIN | Epoch: 316 | Loss: 0.1011589479570373 | Accuracy: 0.9593085106382979
TEST | Epoch: 316 | Loss: 0.7272854836810856 | Accuracy: 0.8474468085106382
TRAIN | Epoch: 317 | Loss: 0.0941685022360768 | Accuracy: 0.9620744680851064
TEST | Epoch: 317 | Loss: 0.7449730609998199 | Accuracy: 0.8496808510638297
TRAIN | Epoch: 318 | Loss: 0.09938569930610058 | Accuracy: 0.9587234042553191
TEST | Epoch: 318 | Loss: 0.7519349406358744 | Accuracy: 0.8496276595744681
TRAIN | Epoch: 319 | Loss: 0.09379367667312281 | Accuracy: 0.9616489361702127
TEST | Epoch: 319 | Loss: 0.759908737941069 | Accuracy: 0.8503723404255319
TRAIN | Epoch: 320 | Loss: 0.09495899984178044 | Accuracy: 0.9615780141843971
TEST | Epoch: 320 | Loss: 0.7469856048565604 | Accuracy: 0.8511170212765957
TRAIN | Epoch: 321 | Loss: 0.0938155148617157 | Accuracy: 0.9613741134751773
TEST | Epoch: 321 | Loss: 0.7633588018688279 | Accuracy: 0.8477127659574468
TRAIN | Epoch: 322 | Loss: 0.09451065582764864 | Accuracy: 0.9615070921985815
TEST | Epoch: 322 | Loss: 0.7427895778793874 | Accuracy: 0.848563829787234
TRAIN | Epoch: 323 | Loss: 0.09614824624352093 | Accuracy: 0.9612765957446808
TEST | Epoch: 323 | Loss: 0.7386594996547474 | Accuracy: 0.8482446808510639
TRAIN | Epoch: 324 | Loss: 0.09484782385596124 | Accuracy: 0.9606294326241135
TEST | Epoch: 324 | Loss: 0.7566682023380613 | Accuracy: 0.8493617021276596
TRAIN | Epoch: 325 | Loss: 0.09537465730392092 | Accuracy: 0.9615780141843971
TEST | Epoch: 325 | Loss: 0.7478700579104107 | Accuracy: 0.8479255319148936
TRAIN | Epoch: 326 | Loss: 0.09571725171296337 | Accuracy: 0.9612056737588652
TEST | Epoch: 326 | Loss: 0.7438483074730737 | Accuracy: 0.8482446808510639
TRAIN | Epoch: 327 | Loss: 0.09514306320816353 | Accuracy: 0.9614007092198582
TEST | Epoch: 327 | Loss: 0.7467900364935666 | Accuracy: 0.8516489361702128
TRAIN | Epoch: 328 | Loss: 0.0956362236842876 | Accuracy: 0.9612677304964539
TEST | Epoch: 328 | Loss: 0.7460034310373347 | Accuracy: 0.8478191489361702
TRAIN | Epoch: 329 | Loss: 0.09813585638581204 | Accuracy: 0.9596010638297873
TEST | Epoch: 329 | Loss: 0.7343863899476344 | Accuracy: 0.848563829787234
TRAIN | Epoch: 330 | Loss: 0.09541075556225215 | Accuracy: 0.961427304964539
TEST | Epoch: 330 | Loss: 0.753046505688011 | Accuracy: 0.8504787234042553
TRAIN | Epoch: 331 | Loss: 0.0910746860177794 | Accuracy: 0.9631117021276596
TEST | Epoch: 331 | Loss: 0.7660837648907709 | Accuracy: 0.8509574468085106
TRAIN | Epoch: 332 | Loss: 0.09512561641620836 | Accuracy: 0.9604432624113475
TEST | Epoch: 332 | Loss: 0.7708606825466104 | Accuracy: 0.8491489361702128
TRAIN | Epoch: 333 | Loss: 0.09352155412213742 | Accuracy: 0.9614450354609929
TEST | Epoch: 333 | Loss: 0.7615096866538287 | Accuracy: 0.8526595744680852
TRAIN | Epoch: 334 | Loss: 0.09756775411582518 | Accuracy: 0.9600265957446809
TEST | Epoch: 334 | Loss: 0.7383595141293463 | Accuracy: 0.8473936170212766
TRAIN | Epoch: 335 | Loss: 0.0962180648251142 | Accuracy: 0.9605673758865249
TEST | Epoch: 335 | Loss: 0.7693802912871007 | Accuracy: 0.8448936170212766
TRAIN | Epoch: 336 | Loss: 0.0929191620430345 | Accuracy: 0.9617641843971632
TEST | Epoch: 336 | Loss: 0.7707626776720095 | Accuracy: 0.8500531914893616
TRAIN | Epoch: 337 | Loss: 0.09430270865721323 | Accuracy: 0.9609929078014184
TEST | Epoch: 337 | Loss: 0.7743631811883714 | Accuracy: 0.8500531914893616
TRAIN | Epoch: 338 | Loss: 0.09571833174995177 | Accuracy: 0.9595301418439717
TEST | Epoch: 338 | Loss: 0.7641965628491861 | Accuracy: 0.8496276595744681
TRAIN | Epoch: 339 | Loss: 0.09667975570750292 | Accuracy: 0.960168439716312
TEST | Epoch: 339 | Loss: 0.7599910966439659 | Accuracy: 0.8469148936170213
TRAIN | Epoch: 340 | Loss: 0.09483214719326498 | Accuracy: 0.9605053191489362
TEST | Epoch: 340 | Loss: 0.7566261922002028 | Accuracy: 0.8486702127659574
TRAIN | Epoch: 341 | Loss: 0.09419816535601185 | Accuracy: 0.9608776595744681
TEST | Epoch: 341 | Loss: 0.7517391650862478 | Accuracy: 0.8486170212765958
TRAIN | Epoch: 342 | Loss: 0.09401254477335039 | Accuracy: 0.9613386524822695
TEST | Epoch: 342 | Loss: 0.7575501120759359 | Accuracy: 0.8511170212765957
TRAIN | Epoch: 343 | Loss: 0.09352938065186038 | Accuracy: 0.9615957446808511
TEST | Epoch: 343 | Loss: 0.7618304353807666 | Accuracy: 0.8505851063829787
TRAIN | Epoch: 344 | Loss: 0.09718008226223664 | Accuracy: 0.9588563829787234
TEST | Epoch: 344 | Loss: 0.7655647305842329 | Accuracy: 0.8512765957446808
TRAIN | Epoch: 345 | Loss: 0.09112713317423021 | Accuracy: 0.9627216312056738
TEST | Epoch: 345 | Loss: 0.7788659030970988 | Accuracy: 0.849095744680851
TRAIN | Epoch: 346 | Loss: 0.09209188229153575 | Accuracy: 0.9628368794326241
TEST | Epoch: 346 | Loss: 0.7659868301460869 | Accuracy: 0.8509574468085106
TRAIN | Epoch: 347 | Loss: 0.09545329465351723 | Accuracy: 0.9604078014184397
TEST | Epoch: 347 | Loss: 0.772198484769817 | Accuracy: 0.8477659574468085
TRAIN | Epoch: 348 | Loss: 0.09170744662632768 | Accuracy: 0.9627748226950354
TEST | Epoch: 348 | Loss: 0.7646919826030355 | Accuracy: 0.8487234042553191
TRAIN | Epoch: 349 | Loss: 0.09546845050974594 | Accuracy: 0.9611702127659575
TEST | Epoch: 349 | Loss: 0.7640275848387056 | Accuracy: 0.8477659574468085
TRAIN | Epoch: 350 | Loss: 0.09560557986086406 | Accuracy: 0.9601418439716312
TEST | Epoch: 350 | Loss: 0.764011469974362 | Accuracy: 0.8498936170212766
TRAIN | Epoch: 351 | Loss: 0.09461074116844566 | Accuracy: 0.9615159574468085
TEST | Epoch: 351 | Loss: 0.7545520700086629 | Accuracy: 0.8503191489361702
TRAIN | Epoch: 352 | Loss: 0.09401961563149686 | Accuracy: 0.9618173758865248
TEST | Epoch: 352 | Loss: 0.7712474312424149 | Accuracy: 0.848563829787234
TRAIN | Epoch: 353 | Loss: 0.09561323411956402 | Accuracy: 0.9613563829787234
TEST | Epoch: 353 | Loss: 0.7719258553132113 | Accuracy: 0.8485106382978723
TRAIN | Epoch: 354 | Loss: 0.09092106780384468 | Accuracy: 0.9627748226950354
TEST | Epoch: 354 | Loss: 0.7663648504427281 | Accuracy: 0.8517021276595744
TRAIN | Epoch: 355 | Loss: 0.09505236845233536 | Accuracy: 0.9605851063829787
TEST | Epoch: 355 | Loss: 0.7701176469608322 | Accuracy: 0.8475531914893617
TRAIN | Epoch: 356 | Loss: 0.09151072363014422 | Accuracy: 0.9636258865248227
TEST | Epoch: 356 | Loss: 0.7645397317548994 | Accuracy: 0.8471276595744681
TRAIN | Epoch: 357 | Loss: 0.09576355522798877 | Accuracy: 0.9601950354609929
TEST | Epoch: 357 | Loss: 0.7668848029556179 | Accuracy: 0.847872340425532
TRAIN | Epoch: 358 | Loss: 0.0911417957675526 | Accuracy: 0.962322695035461
TEST | Epoch: 358 | Loss: 0.7711145763243913 | Accuracy: 0.8502659574468086
TRAIN | Epoch: 359 | Loss: 0.0942602245859954 | Accuracy: 0.9610372340425531
TEST | Epoch: 359 | Loss: 0.7703765420625438 | Accuracy: 0.8468085106382979
TRAIN | Epoch: 360 | Loss: 0.09441762366558643 | Accuracy: 0.9615248226950355
TEST | Epoch: 360 | Loss: 0.7713632483319196 | Accuracy: 0.8457446808510638
TRAIN | Epoch: 361 | Loss: 0.0930360136676774 | Accuracy: 0.9620656028368795
TEST | Epoch: 361 | Loss: 0.7734461672173434 | Accuracy: 0.849095744680851
TRAIN | Epoch: 362 | Loss: 0.09620084659986768 | Accuracy: 0.9599556737588653
TEST | Epoch: 362 | Loss: 0.7801755029445909 | Accuracy: 0.8477659574468085
TRAIN | Epoch: 363 | Loss: 0.09383262034994115 | Accuracy: 0.9620212765957447
TEST | Epoch: 363 | Loss: 0.7732063214759747 | Accuracy: 0.8474468085106382
TRAIN | Epoch: 364 | Loss: 0.09577847264183509 | Accuracy: 0.9601950354609929
TEST | Epoch: 364 | Loss: 0.7717424164287661 | Accuracy: 0.8499468085106383
TRAIN | Epoch: 365 | Loss: 0.09386835489847968 | Accuracy: 0.9610992907801419
TEST | Epoch: 365 | Loss: 0.7894013684818996 | Accuracy: 0.8497872340425532
TRAIN | Epoch: 366 | Loss: 0.09336803331584653 | Accuracy: 0.9610017730496454
TEST | Epoch: 366 | Loss: 0.7832012224954711 | Accuracy: 0.8480319148936171
TRAIN | Epoch: 367 | Loss: 0.09276223642697032 | Accuracy: 0.9619858156028369
TEST | Epoch: 367 | Loss: 0.7667898395993512 | Accuracy: 0.8497340425531915
TRAIN | Epoch: 368 | Loss: 0.09326648931619023 | Accuracy: 0.9620035460992907
TEST | Epoch: 368 | Loss: 0.7657888254657174 | Accuracy: 0.8472872340425532
TRAIN | Epoch: 369 | Loss: 0.09400545615522665 | Accuracy: 0.9615514184397164
TEST | Epoch: 369 | Loss: 0.7746004883597217 | Accuracy: 0.8481914893617021
TRAIN | Epoch: 370 | Loss: 0.09091137903035315 | Accuracy: 0.9627304964539007
TEST | Epoch: 370 | Loss: 0.7985293059114914 | Accuracy: 0.846968085106383
TRAIN | Epoch: 371 | Loss: 0.09343531148689235 | Accuracy: 0.9618439716312057
TEST | Epoch: 371 | Loss: 0.7847185569653692 | Accuracy: 0.8469148936170213
TRAIN | Epoch: 372 | Loss: 0.09122126908712143 | Accuracy: 0.9626418439716312
TEST | Epoch: 372 | Loss: 0.7723509570723589 | Accuracy: 0.8511702127659575
TRAIN | Epoch: 373 | Loss: 0.09338451096519483 | Accuracy: 0.9620301418439716
TEST | Epoch: 373 | Loss: 0.7657946727263322 | Accuracy: 0.848563829787234
TRAIN | Epoch: 374 | Loss: 0.09525410143363314 | Accuracy: 0.9613031914893617
TEST | Epoch: 374 | Loss: 0.7817496094442283 | Accuracy: 0.8453723404255319
TRAIN | Epoch: 375 | Loss: 0.09561638982620627 | Accuracy: 0.961613475177305
TEST | Epoch: 375 | Loss: 0.7913705466948617 | Accuracy: 0.8473936170212766
TRAIN | Epoch: 376 | Loss: 0.09173460196396176 | Accuracy: 0.9628723404255319
TEST | Epoch: 376 | Loss: 0.7829821033920537 | Accuracy: 0.8481914893617021
TRAIN | Epoch: 377 | Loss: 0.08706502964205329 | Accuracy: 0.9641223404255319
TEST | Epoch: 377 | Loss: 0.8021687114169775 | Accuracy: 0.8497872340425532
TRAIN | Epoch: 378 | Loss: 0.0871231189968188 | Accuracy: 0.9642641843971631
TEST | Epoch: 378 | Loss: 0.7944099958148222 | Accuracy: 0.8504255319148936
TRAIN | Epoch: 379 | Loss: 0.09278715828155272 | Accuracy: 0.9618794326241135
TEST | Epoch: 379 | Loss: 0.7775822501482554 | Accuracy: 0.8512765957446808
TRAIN | Epoch: 380 | Loss: 0.092702250508475 | Accuracy: 0.9616489361702127
TEST | Epoch: 380 | Loss: 0.7934583104452557 | Accuracy: 0.8513297872340425
TRAIN | Epoch: 381 | Loss: 0.0916926972868291 | Accuracy: 0.962145390070922
TEST | Epoch: 381 | Loss: 0.7826369564167486 | Accuracy: 0.8510106382978724
TRAIN | Epoch: 382 | Loss: 0.0899347991821953 | Accuracy: 0.9630230496453901
TEST | Epoch: 382 | Loss: 0.7787240824432631 | Accuracy: 0.8473936170212766
TRAIN | Epoch: 383 | Loss: 0.09357035003424251 | Accuracy: 0.9618262411347518
TEST | Epoch: 383 | Loss: 0.7913595843817157 | Accuracy: 0.8453723404255319
TRAIN | Epoch: 384 | Loss: 0.09557581368067156 | Accuracy: 0.9609751773049645
TEST | Epoch: 384 | Loss: 0.7954658558107671 | Accuracy: 0.8464893617021276
TRAIN | Epoch: 385 | Loss: 0.09070731607691403 | Accuracy: 0.9626329787234043
TEST | Epoch: 385 | Loss: 0.7957061613148808 | Accuracy: 0.8492021276595745
TRAIN | Epoch: 386 | Loss: 0.09179401861481051 | Accuracy: 0.9623581560283688
TEST | Epoch: 386 | Loss: 0.7907447302647505 | Accuracy: 0.8468085106382979
TRAIN | Epoch: 387 | Loss: 0.09288039238208899 | Accuracy: 0.9622340425531914
TEST | Epoch: 387 | Loss: 0.7958234242970338 | Accuracy: 0.8482446808510639
TRAIN | Epoch: 388 | Loss: 0.08991932449594238 | Accuracy: 0.9629343971631206
TEST | Epoch: 388 | Loss: 0.7937118802310498 | Accuracy: 0.8474468085106382
TRAIN | Epoch: 389 | Loss: 0.0915029069854053 | Accuracy: 0.9623315602836879
TEST | Epoch: 389 | Loss: 0.7843065042326816 | Accuracy: 0.8500531914893616
TRAIN | Epoch: 390 | Loss: 0.09533061224947087 | Accuracy: 0.9606382978723405
TEST | Epoch: 390 | Loss: 0.799671076198311 | Accuracy: 0.8457446808510638
TRAIN | Epoch: 391 | Loss: 0.08833998019809884 | Accuracy: 0.9640159574468085
TEST | Epoch: 391 | Loss: 0.7982977321968908 | Accuracy: 0.8489893617021277
TRAIN | Epoch: 392 | Loss: 0.09136545511373227 | Accuracy: 0.962508865248227
TEST | Epoch: 392 | Loss: 0.8000136173925574 | Accuracy: 0.8489893617021277
TRAIN | Epoch: 393 | Loss: 0.09522937225465049 | Accuracy: 0.9605053191489362
TEST | Epoch: 393 | Loss: 0.8088894057933926 | Accuracy: 0.8453723404255319
TRAIN | Epoch: 394 | Loss: 0.0918012626195603 | Accuracy: 0.9623847517730496
TEST | Epoch: 394 | Loss: 0.7800480394637975 | Accuracy: 0.8481382978723404
TRAIN | Epoch: 395 | Loss: 0.08873290648784211 | Accuracy: 0.9631648936170213
TEST | Epoch: 395 | Loss: 0.7963678561940254 | Accuracy: 0.8506914893617021
TRAIN | Epoch: 396 | Loss: 0.09073936685289001 | Accuracy: 0.9630851063829787
TEST | Epoch: 396 | Loss: 0.7772159520059838 | Accuracy: 0.8510106382978724
TRAIN | Epoch: 397 | Loss: 0.08821541607424589 | Accuracy: 0.9627836879432624
TEST | Epoch: 397 | Loss: 0.7994126172882876 | Accuracy: 0.8502659574468086
TRAIN | Epoch: 398 | Loss: 0.08876448093711546 | Accuracy: 0.9631382978723404
TEST | Epoch: 398 | Loss: 0.8048679651389014 | Accuracy: 0.8479255319148936
TRAIN | Epoch: 399 | Loss: 0.09054845204769478 | Accuracy: 0.9627570921985815
TEST | Epoch: 399 | Loss: 0.7825384144556522 | Accuracy: 0.8509042553191489
TRAIN | Epoch: 400 | Loss: 0.09121269808140137 | Accuracy: 0.9627836879432624
TEST | Epoch: 400 | Loss: 0.7964960546226688 | Accuracy: 0.8461170212765957
TRAIN | Epoch: 401 | Loss: 0.09280124289376564 | Accuracy: 0.9627748226950354
TEST | Epoch: 401 | Loss: 0.7945684673658255 | Accuracy: 0.8463829787234043
TRAIN | Epoch: 402 | Loss: 0.09216102143920499 | Accuracy: 0.9623492907801419
TEST | Epoch: 402 | Loss: 0.780497617947652 | Accuracy: 0.8486702127659574
TRAIN | Epoch: 403 | Loss: 0.08947475252923927 | Accuracy: 0.9637854609929078
TEST | Epoch: 403 | Loss: 0.7881089525253944 | Accuracy: 0.8502127659574468
TRAIN | Epoch: 404 | Loss: 0.0888438780531895 | Accuracy: 0.963386524822695
TEST | Epoch: 404 | Loss: 0.8044354116706223 | Accuracy: 0.8502659574468086
TRAIN | Epoch: 405 | Loss: 0.08918072779562013 | Accuracy: 0.9630851063829787
TEST | Epoch: 405 | Loss: 0.8046941499380749 | Accuracy: 0.8473404255319149
TRAIN | Epoch: 406 | Loss: 0.08904630009394258 | Accuracy: 0.9634840425531915
TEST | Epoch: 406 | Loss: 0.7895337226069241 | Accuracy: 0.8491489361702128
TRAIN | Epoch: 407 | Loss: 0.08778133529667423 | Accuracy: 0.9648847517730497
TEST | Epoch: 407 | Loss: 0.792670314501547 | Accuracy: 0.8504255319148936
TRAIN | Epoch: 408 | Loss: 0.09153635074954473 | Accuracy: 0.9632535460992908
TEST | Epoch: 408 | Loss: 0.8030613788132521 | Accuracy: 0.8476595744680852
TRAIN | Epoch: 409 | Loss: 0.0875875495180722 | Accuracy: 0.9640780141843972
TEST | Epoch: 409 | Loss: 0.7999810493355324 | Accuracy: 0.8513297872340425
TRAIN | Epoch: 410 | Loss: 0.0922253741986891 | Accuracy: 0.961959219858156
TEST | Epoch: 410 | Loss: 0.8040687059630066 | Accuracy: 0.8463829787234043
TRAIN | Epoch: 411 | Loss: 0.09039433138290477 | Accuracy: 0.9625886524822695
TEST | Epoch: 411 | Loss: 0.8102642010895241 | Accuracy: 0.8460106382978724
TRAIN | Epoch: 412 | Loss: 0.09247083398595346 | Accuracy: 0.9621187943262411
TEST | Epoch: 412 | Loss: 0.7929773957553645 | Accuracy: 0.8462765957446808
TRAIN | Epoch: 413 | Loss: 0.092400466794838 | Accuracy: 0.9609929078014184
TEST | Epoch: 413 | Loss: 0.7891331361241187 | Accuracy: 0.8463829787234043
TRAIN | Epoch: 414 | Loss: 0.0884138719228324 | Accuracy: 0.9638563829787234
TEST | Epoch: 414 | Loss: 0.7941856158794581 | Accuracy: 0.8502127659574468
TRAIN | Epoch: 415 | Loss: 0.0921390503479711 | Accuracy: 0.9624468085106384
TEST | Epoch: 415 | Loss: 0.7993538998615145 | Accuracy: 0.843936170212766
TRAIN | Epoch: 416 | Loss: 0.08860667948160282 | Accuracy: 0.963936170212766
TEST | Epoch: 416 | Loss: 0.7969981699522389 | Accuracy: 0.8491489361702128
TRAIN | Epoch: 417 | Loss: 0.09002898103588915 | Accuracy: 0.9631826241134752
TEST | Epoch: 417 | Loss: 0.8149743092528833 | Accuracy: 0.848563829787234
TRAIN | Epoch: 418 | Loss: 0.09181903863490318 | Accuracy: 0.962677304964539
TEST | Epoch: 418 | Loss: 0.8027110389300105 | Accuracy: 0.8477659574468085
TRAIN | Epoch: 419 | Loss: 0.0939660541664048 | Accuracy: 0.9620390070921986
TEST | Epoch: 419 | Loss: 0.8007249145252979 | Accuracy: 0.8470744680851063
TRAIN | Epoch: 420 | Loss: 0.09235341039620898 | Accuracy: 0.961781914893617
TEST | Epoch: 420 | Loss: 0.8232007121721384 | Accuracy: 0.8453191489361702
TRAIN | Epoch: 421 | Loss: 0.09148277104433271 | Accuracy: 0.9627748226950354
TEST | Epoch: 421 | Loss: 0.7837283481640387 | Accuracy: 0.8467021276595744
TRAIN | Epoch: 422 | Loss: 0.0889766251659726 | Accuracy: 0.9633510638297872
TEST | Epoch: 422 | Loss: 0.8043027045058563 | Accuracy: 0.846968085106383
TRAIN | Epoch: 423 | Loss: 0.09501534968892064 | Accuracy: 0.9600443262411348
TEST | Epoch: 423 | Loss: 0.8189465789629077 | Accuracy: 0.8448404255319149
TRAIN | Epoch: 424 | Loss: 0.09247536227191104 | Accuracy: 0.962304964539007
TEST | Epoch: 424 | Loss: 0.8108528000463144 | Accuracy: 0.8437765957446809
TRAIN | Epoch: 425 | Loss: 0.08831284768795909 | Accuracy: 0.9635283687943262
TEST | Epoch: 425 | Loss: 0.816038649573927 | Accuracy: 0.8476063829787234
TRAIN | Epoch: 426 | Loss: 0.09130137562589799 | Accuracy: 0.9621985815602837
TEST | Epoch: 426 | Loss: 0.8184663678386919 | Accuracy: 0.8456382978723405
TRAIN | Epoch: 427 | Loss: 0.08745389263262174 | Accuracy: 0.9638829787234042
TEST | Epoch: 427 | Loss: 0.8052673273019583 | Accuracy: 0.8496808510638297
TRAIN | Epoch: 428 | Loss: 0.09363778634698752 | Accuracy: 0.9615780141843971
TEST | Epoch: 428 | Loss: 0.8039709239532605 | Accuracy: 0.8452659574468085
TRAIN | Epoch: 429 | Loss: 0.09276009306392279 | Accuracy: 0.9619858156028369
TEST | Epoch: 429 | Loss: 0.8042114503510399 | Accuracy: 0.8478191489361702
TRAIN | Epoch: 430 | Loss: 0.08913372997578624 | Accuracy: 0.963936170212766
TEST | Epoch: 430 | Loss: 0.8149612655805689 | Accuracy: 0.8476063829787234
TRAIN | Epoch: 431 | Loss: 0.09016520941613893 | Accuracy: 0.9618971631205674
TEST | Epoch: 431 | Loss: 0.8329078054749519 | Accuracy: 0.8458510638297873
TRAIN | Epoch: 432 | Loss: 0.09083150405654736 | Accuracy: 0.9617375886524823
TEST | Epoch: 432 | Loss: 0.8415772622751163 | Accuracy: 0.8465957446808511
TRAIN | Epoch: 433 | Loss: 0.09260119452363778 | Accuracy: 0.9617287234042553
TEST | Epoch: 433 | Loss: 0.8153982794069882 | Accuracy: 0.8445744680851064
TRAIN | Epoch: 434 | Loss: 0.0894557540036705 | Accuracy: 0.9638386524822695
TEST | Epoch: 434 | Loss: 0.8033062404422421 | Accuracy: 0.8482446808510639
TRAIN | Epoch: 435 | Loss: 0.09645269550414756 | Accuracy: 0.9590691489361702
TEST | Epoch: 435 | Loss: 0.8218559942415072 | Accuracy: 0.8437234042553191
TRAIN | Epoch: 436 | Loss: 0.0906219970357329 | Accuracy: 0.9629698581560284
TEST | Epoch: 436 | Loss: 0.8043034774322382 | Accuracy: 0.8476595744680852
TRAIN | Epoch: 437 | Loss: 0.08898471532239684 | Accuracy: 0.9632624113475178
TEST | Epoch: 437 | Loss: 0.8187518941082209 | Accuracy: 0.8476595744680852
TRAIN | Epoch: 438 | Loss: 0.08764806178809628 | Accuracy: 0.9634397163120567
TEST | Epoch: 438 | Loss: 0.8445505663585743 | Accuracy: 0.849095744680851
TRAIN | Epoch: 439 | Loss: 0.091406647974269 | Accuracy: 0.9624113475177305
TEST | Epoch: 439 | Loss: 0.8095504221971201 | Accuracy: 0.8476595744680852
TRAIN | Epoch: 440 | Loss: 0.08783136106009927 | Accuracy: 0.9635815602836879
TEST | Epoch: 440 | Loss: 0.812316238716095 | Accuracy: 0.8515957446808511
TRAIN | Epoch: 441 | Loss: 0.09224754481573336 | Accuracy: 0.9616400709219858
TEST | Epoch: 441 | Loss: 0.8220414830585397 | Accuracy: 0.8462765957446808
TRAIN | Epoch: 442 | Loss: 0.08652862289070545 | Accuracy: 0.9650443262411348
TEST | Epoch: 442 | Loss: 0.8101551854653944 | Accuracy: 0.8517553191489362
TRAIN | Epoch: 443 | Loss: 0.08941725982200745 | Accuracy: 0.9625886524822695
TEST | Epoch: 443 | Loss: 0.8219612625073631 | Accuracy: 0.851063829787234
TRAIN | Epoch: 444 | Loss: 0.0927551251282442 | Accuracy: 0.9623492907801419
TEST | Epoch: 444 | Loss: 0.801970412664595 | Accuracy: 0.8475531914893617
TRAIN | Epoch: 445 | Loss: 0.08809001245245021 | Accuracy: 0.9641666666666666
TEST | Epoch: 445 | Loss: 0.8322532589374289 | Accuracy: 0.8454255319148937
TRAIN | Epoch: 446 | Loss: 0.09056826043317265 | Accuracy: 0.9610904255319149
TEST | Epoch: 446 | Loss: 0.8263163410779997 | Accuracy: 0.8489361702127659
TRAIN | Epoch: 447 | Loss: 0.09042494722725275 | Accuracy: 0.9621365248226951
TEST | Epoch: 447 | Loss: 0.8083429294074023 | Accuracy: 0.8470212765957447
TRAIN | Epoch: 448 | Loss: 0.09078816246470092 | Accuracy: 0.9624556737588652
TEST | Epoch: 448 | Loss: 0.812549638543668 | Accuracy: 0.8468085106382979
TRAIN | Epoch: 449 | Loss: 0.09149988702566435 | Accuracy: 0.9622960992907802
TEST | Epoch: 449 | Loss: 0.8152442057414242 | Accuracy: 0.8456382978723405
TRAIN | Epoch: 450 | Loss: 0.09008730956150493 | Accuracy: 0.9624556737588652
TEST | Epoch: 450 | Loss: 0.8099479619161971 | Accuracy: 0.8488297872340426
TRAIN | Epoch: 451 | Loss: 0.09339862955147314 | Accuracy: 0.9619148936170213
TEST | Epoch: 451 | Loss: 0.7989942064792992 | Accuracy: 0.8465957446808511
TRAIN | Epoch: 452 | Loss: 0.08872316239707348 | Accuracy: 0.9640602836879433
TEST | Epoch: 452 | Loss: 0.8093080825257395 | Accuracy: 0.8482978723404255
TRAIN | Epoch: 453 | Loss: 0.0873349445223751 | Accuracy: 0.9643528368794326
TEST | Epoch: 453 | Loss: 0.8344156551997 | Accuracy: 0.848563829787234
TRAIN | Epoch: 454 | Loss: 0.09190680321931316 | Accuracy: 0.9615691489361702
TEST | Epoch: 454 | Loss: 0.81546778696384 | Accuracy: 0.8471276595744681
TRAIN | Epoch: 455 | Loss: 0.08995184147973728 | Accuracy: 0.9622517730496454
TEST | Epoch: 455 | Loss: 0.8284864595649897 | Accuracy: 0.8467021276595744
TRAIN | Epoch: 456 | Loss: 0.09075810525873865 | Accuracy: 0.9625886524822695
TEST | Epoch: 456 | Loss: 0.8095942711121344 | Accuracy: 0.8462765957446808
TRAIN | Epoch: 457 | Loss: 0.09101881053659851 | Accuracy: 0.962304964539007
TEST | Epoch: 457 | Loss: 0.8217486460615055 | Accuracy: 0.8475
TRAIN | Epoch: 458 | Loss: 0.09059948876315348 | Accuracy: 0.9626595744680851
TEST | Epoch: 458 | Loss: 0.8222365696504177 | Accuracy: 0.8466489361702128
TRAIN | Epoch: 459 | Loss: 0.09286297325638523 | Accuracy: 0.9618971631205674
TEST | Epoch: 459 | Loss: 0.8175086017452253 | Accuracy: 0.8467553191489362
TRAIN | Epoch: 460 | Loss: 0.08543284478344834 | Accuracy: 0.9650265957446809
TEST | Epoch: 460 | Loss: 0.8321604105188274 | Accuracy: 0.8492021276595745
TRAIN | Epoch: 461 | Loss: 0.08950823472777121 | Accuracy: 0.9629521276595745
TEST | Epoch: 461 | Loss: 0.8175432379477819 | Accuracy: 0.8496808510638297
TRAIN | Epoch: 462 | Loss: 0.08979836701399162 | Accuracy: 0.9624911347517731
TEST | Epoch: 462 | Loss: 0.8399718486508775 | Accuracy: 0.846968085106383
TRAIN | Epoch: 463 | Loss: 0.08805281187634627 | Accuracy: 0.9633421985815603
TEST | Epoch: 463 | Loss: 0.8339754943758076 | Accuracy: 0.8489361702127659
TRAIN | Epoch: 464 | Loss: 0.08818348068531424 | Accuracy: 0.9637677304964539
TEST | Epoch: 464 | Loss: 0.8218363480488665 | Accuracy: 0.8490425531914894
TRAIN | Epoch: 465 | Loss: 0.08761948299717202 | Accuracy: 0.9640336879432624
TEST | Epoch: 465 | Loss: 0.8270189450356317 | Accuracy: 0.8495744680851064
